aggregate data per location for random rate = 0.005 and with Perturbator = 1
Exploration Plus One
PONE : plus one perturbator
10 datasets
Picked up in the directory resources/classifier
297 perturbations points
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #Tasks     %Success                   
97         23         27         0          9606               192,12             45             0,90                     50         10         ---------- 46,00           
98         19         31         0          9826               196,52             45             0,90                     50         10         -------- 38,00             
99         19         31         0          10000              200,00             45             0,90                     50         10         -------- 38,00             
100        33         17         0          10000              200,00             45             0,90                     50         10         -------------- 66,00       
101        50         0          0          10000              200,00             45             0,90                     50         10         -------------------- 100,00
102        50         0          0          10000              200,00             45             0,90                     50         10         -------------------- 100,00
103        35         15         0          9778               195,56             45             0,90                     50         10         -------------- 70,00       
104        23         27         0          9606               192,12             45             0,90                     50         10         ---------- 46,00           
105        23         27         0          9606               192,12             45             0,90                     50         10         ---------- 46,00           
107        32         18         0          9753               195,06             45             0,90                     50         10         ------------- 64,00        
108        44         6          0          10000              200,00             45             0,90                     50         10         ------------------ 88,00   
109        39         11         0          10000              200,00             45             0,90                     50         10         ---------------- 78,00     
110        37         13         0          10000              200,00             45             0,90                     50         10         --------------- 74,00      
111        38         12         0          9998               199,96             45             0,90                     50         10         ---------------- 76,00     
112        50         0          0          10000              200,00             45             0,90                     50         10         -------------------- 100,00
113        50         0          0          10000              200,00             45             0,90                     50         10         -------------------- 100,00
114        50         0          0          10000              200,00             45             0,90                     50         10         -------------------- 100,00
115        35         15         0          9778               195,56             45             0,90                     50         10         -------------- 70,00       
116        23         27         0          9606               192,12             45             0,90                     50         10         ---------- 46,00           
117        23         27         0          9606               192,12             45             0,90                     50         10         ---------- 46,00           
119        35         15         0          4901               98,02              25             0,50                     50         10         -------------- 70,00       
120        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
121        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
122        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
124        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
125        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
126        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
127        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
128        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
129        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
130        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
131        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
132        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
133        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
134        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
135        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
136        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
137        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
139        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
140        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
141        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
142        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
143        50         0          0          50                 1,00               0              0,00                     50         10         NaN                        
144        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
145        50         0          0          50                 1,00               0              0,00                     50         10         NaN                        
146        50         0          0          50                 1,00               0              0,00                     50         10         NaN                        
147        50         0          0          50                 1,00               0              0,00                     50         10         NaN                        
148        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
149        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
150        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
151        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
152        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
153        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
154        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
155        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
156        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
157        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
158        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
159        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
160        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
161        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
162        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
163        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
164        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
165        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
166        50         0          0          0                  0,00               0              0,00                     50         10         NaN                        
