Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
48         13         0         
48         14         99        
48         15         99        
48         16         99        
48         17         99        
48         18         99        
48         19         0         
48         TotalExcRef 990       
49         0          99        
49         1          99        
49         2          0         
49         3          0         
49         4          0         
49         5          0         
49         6          0         
49         7          99        
49         8          99        
49         9          0         
49         10         99        
49         11         0         
49         12         0         
49         13         0         
49         14         99        
49         15         99        
49         16         99        
49         17         99        
49         18         99        
49         19         0         
49         TotalExcRef 990       
50         0          99        
50         1          99        
50         2          0         
50         3          0         
50         4          0         
50         5          0         
50         6          0         
50         7          99        
50         8          99        
50         9          0         
50         10         99        
50         11         0         
50         12         0         
50         13         0         
50         14         99        
50         15         99        
50         16         99        
50         17         99        
50         18         99        
50         19         0         
50         TotalExcRef 990       
51         0          99        
51         1          99        
51         2          0         
51         3          0         
51         4          0         
51         5          0         
51         6          0         
51         7          99        
51         8          99        
51         9          0         
51         10         99        
51         11         0         
51         12         0         
51         13         0         
51         14         99        
51         15         99        
51         16         99        
51         17         99        
51         18         99        
51         19         0         
51         TotalExcRef 990       
52         0          99        
52         1          99        
52         2          0         
52         3          0         
52         4          0         
52         5          0         
52         6          0         
52         7          99        
52         8          99        
52         9          0         
52         10         99        
52         11         0         
52         12         0         
52         13         0         
52         14         99        
52         15         99        
52         16         99        
52         17         99        
52         18         99        
52         19         0         
52         TotalExcRef 990       
53         0          99        
53         1          99        
53         2          0         
53         3          0         
53         4          0         
53         5          0         
53         6          0         
53         7          99        
53         8          99        
53         9          0         
53         10         99        
53         11         0         
53         12         0         
53         13         0         
53         14         99        
53         15         99        
53         16         99        
53         17         99        
53         18         99        
53         19         0         
53         TotalExcRef 990       
54         0          99        
54         1          99        
54         2          0         
54         3          0         
54         4          0         
54         5          0         
54         6          0         
54         7          99        
54         8          99        
54         9          0         
54         10         99        
54         11         0         
54         12         0         
54         13         0         
54         14         99        
54         15         99        
54         16         99        
54         17         99        
54         18         99        
54         19         0         
54         TotalExcRef 990       
55         0          99        
55         1          99        
55         2          0         
55         3          0         
55         4          0         
55         5          0         
55         6          0         
55         7          99        
55         8          99        
55         9          0         
55         10         99        
55         11         0         
55         12         0         
55         13         0         
55         14         99        
55         15         99        
55         16         99        
55         17         99        
55         18         99        
55         19         0         
55         TotalExcRef 990       
56         0          99        
56         1          99        
56         2          0         
56         3          0         
56         4          0         
56         5          0         
56         6          0         
56         7          99        
56         8          99        
56         9          0         
56         10         99        
56         11         0         
56         12         0         
56         13         0         
56         14         99        
56         15         99        
56         16         99        
56         17         99        
56         18         99        
56         19         0         
56         TotalExcRef 990       
57         0          99        
57         1          99        
57         2          0         
57         3          0         
57         4          0         
57         5          0         
57         6          0         
57         7          99        
57         8          99        
57         9          0         
57         10         99        
57         11         0         
57         12         0         
57         13         0         
57         14         99        
57         15         99        
57         16         99        
57         17         99        
57         18         99        
57         19         0         
57         TotalExcRef 990       
58         0          99        
58         1          99        
58         2          0         
58         3          0         
58         4          0         
58         5          0         
58         6          0         
58         7          99        
58         8          99        
58         9          0         
58         10         99        
58         11         0         
58         12         0         
58         13         0         
58         14         99        
58         15         99        
58         16         99        
58         17         99        
58         18         99        
58         19         0         
58         TotalExcRef 990       
59         0          99        
59         1          99        
59         2          0         
59         3          0         
59         4          0         
59         5          0         
59         6          0         
59         7          99        
59         8          99        
59         9          0         
59         10         99        
59         11         0         
59         12         0         
59         13         0         
59         14         99        
59         15         99        
59         16         99        
59         17         99        
59         18         99        
59         19         0         
59         TotalExcRef 990       
60         0          99        
60         1          99        
60         2          0         
60         3          0         
60         4          0         
60         5          0         
60         6          0         
60         7          99        
60         8          99        
60         9          0         
60         10         99        
60         11         0         
60         12         0         
60         13         0         
60         14         99        
60         15         99        
60         16         99        
60         17         99        
60         18         99        
60         19         0         
60         TotalExcRef 990       
61         0          99        
61         1          99        
61         2          0         
61         3          0         
61         4          0         
61         5          0         
61         6          0         
61         7          99        
61         8          99        
61         9          0         
61         10         99        
61         11         0         
61         12         0         
61         13         0         
61         14         99        
61         15         99        
61         16         99        
61         17         99        
61         18         99        
61         19         0         
61         TotalExcRef 990       
62         0          99        
62         1          99        
62         2          0         
62         3          0         
62         4          0         
62         5          0         
62         6          0         
62         7          99        
62         8          99        
62         9          0         
62         10         99        
62         11         0         
62         12         0         
62         13         0         
62         14         99        
62         15         99        
62         16         99        
62         17         99        
62         18         99        
62         19         0         
62         TotalExcRef 990       
63         0          99        
63         1          99        
63         2          0         
63         3          0         
63         4          0         
63         5          0         
63         6          0         
63         7          99        
63         8          99        
63         9          0         
63         10         99        
63         11         0         
63         12         0         
63         13         0         
63         14         99        
63         15         99        
63         16         99        
63         17         99        
63         18         99        
63         19         0         
63         TotalExcRef 990       
64         0          5049      
64         1          5049      
64         2          0         
64         3          0         
64         4          0         
64         5          0         
64         6          0         
64         7          5049      
64         8          5049      
64         9          0         
64         10         5049      
64         11         0         
64         12         0         
64         13         0         
64         14         5049      
64         15         5049      
64         16         5049      
64         17         5049      
64         18         5049      
64         19         0         
64         TotalExcRef 50490     
65         0          5049      
65         1          5049      
65         2          0         
65         3          0         
65         4          0         
65         5          0         
65         6          0         
65         7          5049      
65         8          5049      
65         9          0         
65         10         5049      
65         11         0         
65         12         0         
65         13         0         
65         14         5049      
65         15         5049      
65         16         5049      
65         17         5049      
65         18         5049      
65         19         0         
65         TotalExcRef 50490     
67         0          4950      
67         1          4950      
67         2          0         
67         3          0         
67         4          0         
67         5          0         
67         6          0         
67         7          4950      
67         8          4950      
67         9          0         
67         10         4950      
67         11         0         
67         12         0         
67         13         0         
67         14         4950      
67         15         4950      
67         16         4950      
67         17         4950      
67         18         4950      
67         19         0         
67         TotalExcRef 49500     
68         0          4950      
68         1          4950      
68         2          0         
68         3          0         
68         4          0         
68         5          0         
68         6          0         
68         7          4950      
68         8          4950      
68         9          0         
68         10         4950      
68         11         0         
68         12         0         
68         13         0         
68         14         4950      
68         15         4950      
68         16         4950      
68         17         4950      
68         18         4950      
68         19         0         
68         TotalExcRef 49500     
69         0          4950      
69         1          4950      
69         2          0         
69         3          0         
69         4          0         
69         5          0         
69         6          0         
69         7          4950      
69         8          4950      
69         9          0         
69         10         4950      
69         11         0         
69         12         0         
69         13         0         
69         14         4950      
69         15         4950      
69         16         4950      
69         17         4950      
69         18         4950      
69         19         0         
69         TotalExcRef 49500     
70         0          4950      
70         1          4950      
70         2          0         
70         3          0         
70         4          0         
70         5          0         
70         6          0         
70         7          4950      
70         8          4950      
70         9          0         
70         10         4950      
70         11         0         
70         12         0         
70         13         0         
70         14         4950      
70         15         4950      
70         16         4950      
70         17         4950      
70         18         4950      
70         19         0         
70         TotalExcRef 49500     
72         0          100       
72         1          100       
72         2          1         
72         3          0         
72         4          1         
72         5          1         
72         6          1         
72         7          100       
72         8          100       
72         9          1         
72         10         100       
72         11         0         
72         12         1         
72         13         1         
72         14         100       
72         15         100       
72         16         100       
72         17         100       
72         18         100       
72         19         1         
72         TotalExcRef 1008      
73         0          100       
73         1          100       
73         2          1         
73         3          0         
73         4          1         
73         5          1         
73         6          1         
73         7          100       
73         8          100       
73         9          1         
73         10         100       
73         11         0         
73         12         1         
73         13         1         
73         14         100       
73         15         100       
73         16         100       
73         17         100       
73         18         100       
73         19         1         
73         TotalExcRef 1008      
74         0          100       
74         1          100       
74         2          1         
74         3          0         
74         4          1         
74         5          1         
74         6          1         
74         7          100       
74         8          100       
74         9          1         
74         10         100       
74         11         0         
74         12         1         
74         13         1         
74         14         100       
74         15         100       
74         16         100       
74         17         100       
74         18         100       
74         19         1         
74         TotalExcRef 1008      
75         0          100       
75         1          100       
75         2          1         
75         3          0         
75         4          1         
75         5          1         
75         6          1         
75         7          100       
75         8          100       
75         9          1         
75         10         100       
75         11         0         
75         12         1         
75         13         1         
75         14         100       
75         15         100       
75         16         100       
75         17         100       
75         18         100       
75         19         1         
75         TotalExcRef 1008      
76         0          100       
76         1          100       
76         2          1         
76         3          0         
76         4          1         
76         5          1         
76         6          1         
76         7          100       
76         8          100       
76         9          1         
76         10         100       
76         11         0         
76         12         1         
76         13         1         
76         14         100       
76         15         100       
76         16         100       
76         17         100       
76         18         100       
76         19         1         
76         TotalExcRef 1008      
78         0          100       
78         1          100       
78         2          1         
78         3          0         
78         4          1         
78         5          1         
78         6          1         
78         7          100       
78         8          100       
78         9          1         
78         10         100       
78         11         0         
78         12         1         
78         13         1         
78         14         100       
78         15         100       
78         16         100       
78         17         100       
78         18         100       
78         19         1         
78         TotalExcRef 1008      
79         0          100       
79         1          100       
79         2          1         
79         3          0         
79         4          1         
79         5          1         
79         6          1         
79         7          100       
79         8          100       
79         9          1         
79         10         100       
79         11         0         
79         12         1         
79         13         1         
79         14         100       
79         15         100       
79         16         100       
79         17         100       
79         18         100       
79         19         1         
79         TotalExcRef 1008      
80         0          100       
80         1          100       
80         2          1         
80         3          0         
80         4          1         
80         5          1         
80         6          1         
80         7          100       
80         8          100       
80         9          1         
80         10         100       
80         11         0         
80         12         1         
80         13         1         
80         14         100       
80         15         100       
80         16         100       
80         17         100       
80         18         100       
80         19         1         
80         TotalExcRef 1008      
81         0          100       
81         1          100       
81         2          1         
81         3          0         
81         4          1         
81         5          1         
81         6          1         
81         7          100       
81         8          100       
81         9          1         
81         10         100       
81         11         0         
81         12         1         
81         13         1         
81         14         100       
81         15         100       
81         16         100       
81         17         100       
81         18         100       
81         19         1         
81         TotalExcRef 1008      
82         0          100       
82         1          100       
82         2          1         
82         3          0         
82         4          1         
82         5          1         
82         6          1         
82         7          100       
82         8          100       
82         9          1         
82         10         100       
82         11         0         
82         12         1         
82         13         1         
82         14         100       
82         15         100       
82         16         100       
82         17         100       
82         18         100       
82         19         1         
82         TotalExcRef 1008      
83         0          100       
83         1          100       
83         2          1         
83         3          0         
83         4          1         
83         5          1         
83         6          1         
83         7          100       
83         8          100       
83         9          1         
83         10         100       
83         11         0         
83         12         1         
83         13         1         
83         14         100       
83         15         100       
83         16         100       
83         17         100       
83         18         100       
83         19         1         
83         TotalExcRef 1008      
84         0          796       
84         1          831       
84         2          6         
84         3          0         
84         4          6         
84         5          5         
84         6          5         
84         7          804       
84         8          832       
84         9          4         
84         10         911       
84         11         0         
84         12         5         
84         13         9         
84         14         797       
84         15         768       
84         16         793       
84         17         771       
84         18         804       
84         19         12        
84         TotalExcRef 8159      
85         0          796       
85         1          831       
85         2          6         
85         3          0         
85         4          6         
85         5          5         
85         6          5         
85         7          804       
85         8          832       
85         9          4         
85         10         911       
85         11         0         
85         12         5         
85         13         9         
85         14         797       
85         15         768       
85         16         793       
85         17         771       
85         18         804       
85         19         12        
85         TotalExcRef 8159      
86         0          796       
86         1          831       
86         2          6         
86         3          0         
86         4          6         
86         5          5         
86         6          5         
86         7          804       
86         8          832       
86         9          4         
86         10         911       
86         11         0         
86         12         5         
86         13         9         
86         14         797       
86         15         768       
86         16         793       
86         17         771       
86         18         804       
86         19         12        
86         TotalExcRef 8159      
87         0          796       
87         1          831       
87         2          6         
87         3          0         
87         4          6         
87         5          5         
87         6          5         
87         7          804       
87         8          832       
87         9          4         
87         10         911       
87         11         0         
87         12         5         
87         13         9         
87         14         797       
87         15         768       
87         16         793       
87         17         771       
87         18         804       
87         19         12        
87         TotalExcRef 8159      
88         0          41942     
88         1          45214     
88         2          600       
88         3          0         
88         4          600       
88         5          500       
88         6          500       
88         7          42881     
88         8          44022     
88         9          400       
88         10         47480     
88         11         0         
88         12         500       
88         13         900       
88         14         41804     
88         15         40481     
88         16         42326     
88         17         40928     
88         18         42580     
88         19         1200      
88         TotalExcRef 434858    
89         0          41942     
89         1          45214     
89         2          600       
89         3          0         
89         4          600       
89         5          500       
89         6          500       
89         7          42881     
89         8          44022     
89         9          400       
89         10         47480     
89         11         0         
89         12         500       
89         13         900       
89         14         41804     
89         15         40481     
89         16         42326     
89         17         40928     
89         18         42580     
89         19         1200      
89         TotalExcRef 434858    
91         0          41146     
91         1          44383     
91         2          594       
91         3          0         
91         4          594       
91         5          495       
91         6          495       
91         7          42077     
91         8          43190     
91         9          396       
91         10         46569     
91         11         0         
91         12         495       
91         13         891       
91         14         41007     
91         15         39713     
91         16         41533     
91         17         40157     
91         18         41776     
91         19         1188      
91         TotalExcRef 426699    
92         0          41146     
92         1          44383     
92         2          594       
92         3          0         
92         4          594       
92         5          495       
92         6          495       
92         7          42077     
92         8          43190     
92         9          396       
92         10         46569     
92         11         0         
92         12         495       
92         13         891       
92         14         41007     
92         15         39713     
92         16         41533     
92         17         40157     
92         18         41776     
92         19         1188      
92         TotalExcRef 426699    
Total execution ref: 2092492
