aggregate data per location for Perturbator = -1
Exploration Minus One
MONE : minus one perturbator
20 sudoku grid 
Those grid are read from file in resources/sudoku/grid.txt
89 perturbations points
IndexLoc   #Success   #Failure   #Exception #CallAllExecs      AvgCallPerExec     #Perturbations AvgPerturbationPerExec   #Execs     #ExecsRef  AvgCallRefPerTask #Tasks     %Success                   
0          1552       291        177        205551             101,76             2020           1,00                     2020       2020       101.0             20         ---------------- 76,83     
1          1312       296        412        190162             94,14              2020           1,00                     2020       2020       101.0             20         ------------- 64,95        
3          188        334        72         15901              26,77              594            1,00                     594        594        29.7              20         ------- 31,65              
4          194        296        104        15513              26,12              594            1,00                     594        594        29.7              20         ------- 32,66              
7          338        82         0          8101               19,29              420            1,00                     420        420        21.0              20         ----------------- 80,48    
8          331        89         0          8297               19,75              420            1,00                     420        420        21.0              20         ---------------- 78,81     
9          56         319        45         6051               14,41              420            1,00                     420        420        21.0              20         --- 13,33                  
10         76         291        53         6112               14,55              420            1,00                     420        420        21.0              20         ---- 18,10                 
14         0          0          20         20                 1,00               20             1,00                     20         20         1.0               20          0,00                      
15         0          0          20         20                 1,00               20             1,00                     20         20         1.0               20          0,00                      
17         1478       0          180        130961             78,99              1658           1,00                     1658       1658       82.9              20         ------------------ 89,14   
18         1426       52         180        130798             78,89              1658           1,00                     1658       1658       82.9              20         ------------------ 86,01   
20         20         0          160        900                5,00               180            1,00                     180        180        9.0               20         --- 11,11                  
21         140        20         20         1600               8,89               180            1,00                     180        180        9.0               20         ---------------- 77,78     
24         1098       360        180        126688             77,34              1638           1,00                     1638       1638       81.9              20         -------------- 67,03       
25         1100       358        180        120861             73,79              1638           1,00                     1638       1638       81.9              20         -------------- 67,16       
26         1107       531        0          130317             79,56              1638           1,00                     1638       1638       81.9              20         -------------- 67,58       
27         1238       400        0          134893             82,35              1638           1,00                     1638       1638       81.9              20         ---------------- 75,58     
29         1226       0          0          76388              62,31              1226           1,00                     1226       1226       61.3              20         -------------------- 100,00
30         1226       0          0          76388              62,31              1226           1,00                     1226       1226       61.3              20         -------------------- 100,00
31         1226       0          0          76388              62,31              1226           1,00                     1226       1226       61.3              20         -------------------- 100,00
32         1105       0          121        78125              63,72              1226           1,00                     1226       1226       61.3              20         ------------------- 90,13  
34         0          0          412        4465               10,84              412            1,00                     412        412        20.6              20          0,00                      
35         2020       0          12         210552             103,62             2032           1,00                     2032       2032       101.6             20         -------------------- 99,41 
36         1993       39         0          211650             104,16             2032           1,00                     2032       2032       101.6             20         -------------------- 98,08 
38         1535       308        177        204913             101,44             2020           1,00                     2020       2020       101.0             20         ---------------- 75,99     
39         1614       334        72         207995             102,97             2020           1,00                     2020       2020       101.0             20         ---------------- 79,90     
40         1273       335        412        189361             93,74              2020           1,00                     2020       2020       101.0             20         ------------- 63,02        
42         5          367        40         8038               19,51              412            1,00                     412        412        20.6              20         - 1,21                     
43         0          370        42         7722               18,74              412            1,00                     412        412        20.6              20          0,00                      
44         12         400        0          8518               20,67              412            1,00                     412        412        20.6              20         - 2,91                     
45         313        59         40         7731               18,76              412            1,00                     412        412        20.6              20         ---------------- 75,97     
46         370        0          42         7764               18,84              412            1,00                     412        412        20.6              20         ------------------ 89,81   
