Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
17         0          33        
17         1          33        
17         2          33        
17         3          33        
17         4          33        
17         5          33        
17         6          33        
17         7          33        
17         8          33        
17         9          33        
17         10         33        
17         11         33        
17         12         33        
17         13         33        
17         14         33        
17         15         33        
17         16         33        
17         17         33        
17         18         33        
17         19         33        
17         TotalExcRef 660       
70         0          33        
70         1          33        
70         2          33        
70         3          33        
70         4          33        
70         5          33        
70         6          33        
70         7          33        
70         8          33        
70         9          33        
70         10         33        
70         11         33        
70         12         33        
70         13         33        
70         14         33        
70         15         33        
70         16         33        
70         17         33        
70         18         33        
70         19         33        
70         TotalExcRef 660       
Total execution ref: 1320
