Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
36         TotalExcRef 10000     
37         0          10        
37         1          10        
37         2          10        
37         3          10        
37         4          10        
37         5          10        
37         6          10        
37         7          10        
37         8          10        
37         9          10        
37         TotalExcRef 100       
38         0          10        
38         1          10        
38         2          10        
38         3          10        
38         4          10        
38         5          10        
38         6          10        
38         7          10        
38         8          10        
38         9          10        
38         TotalExcRef 100       
39         0          1010      
39         1          1010      
39         2          1010      
39         3          1010      
39         4          1010      
39         5          1010      
39         6          1010      
39         7          1010      
39         8          1010      
39         9          1010      
39         TotalExcRef 10100     
40         0          1010      
40         1          1010      
40         2          1010      
40         3          1010      
40         4          1010      
40         5          1010      
40         6          1010      
40         7          1010      
40         8          1010      
40         9          1010      
40         TotalExcRef 10100     
41         0          1000      
41         1          1000      
41         2          1000      
41         3          1000      
41         4          1000      
41         5          1000      
41         6          1000      
41         7          1000      
41         8          1000      
41         9          1000      
41         TotalExcRef 10000     
42         0          1000      
42         1          1000      
42         2          1000      
42         3          1000      
42         4          1000      
42         5          1000      
42         6          1000      
42         7          1000      
42         8          1000      
42         9          1000      
42         TotalExcRef 10000     
43         0          1000      
43         1          1000      
43         2          1000      
43         3          1000      
43         4          1000      
43         5          1000      
43         6          1000      
43         7          1000      
43         8          1000      
43         9          1000      
43         TotalExcRef 10000     
44         0          6500      
44         1          6500      
44         2          6500      
44         3          6500      
44         4          6500      
44         5          6500      
44         6          6500      
44         7          6500      
44         8          6500      
44         9          6500      
44         TotalExcRef 65000     
45         0          6500      
45         1          6500      
45         2          6500      
45         3          6500      
45         4          6500      
45         5          6500      
45         6          6500      
45         7          6500      
45         8          6500      
45         9          6500      
45         TotalExcRef 65000     
46         0          5500      
46         1          5500      
46         2          5500      
46         3          5500      
46         4          5500      
46         5          5500      
46         6          5500      
46         7          5500      
46         8          5500      
46         9          5500      
46         TotalExcRef 55000     
47         0          5500      
47         1          5500      
47         2          5500      
47         3          5500      
47         4          5500      
47         5          5500      
47         6          5500      
47         7          5500      
47         8          5500      
47         9          5500      
47         TotalExcRef 55000     
48         0          5500      
48         1          5500      
48         2          5500      
48         3          5500      
48         4          5500      
48         5          5500      
48         6          5500      
48         7          5500      
48         8          5500      
48         9          5500      
48         TotalExcRef 55000     
49         0          5500      
49         1          5500      
49         2          5500      
49         3          5500      
49         4          5500      
49         5          5500      
49         6          5500      
49         7          5500      
49         8          5500      
49         9          5500      
49         TotalExcRef 55000     
50         0          10        
50         1          10        
50         2          10        
50         3          10        
50         4          10        
50         5          10        
50         6          10        
50         7          10        
50         8          10        
50         9          10        
50         TotalExcRef 100       
51         0          10        
51         1          10        
51         2          10        
51         3          10        
51         4          10        
51         5          10        
51         6          10        
51         7          10        
51         8          10        
51         9          10        
51         TotalExcRef 100       
52         0          10        
52         1          10        
52         2          10        
52         3          10        
52         4          10        
52         5          10        
52         6          10        
52         7          10        
52         8          10        
52         9          10        
52         TotalExcRef 100       
53         0          55        
53         1          55        
53         2          55        
53         3          55        
53         4          55        
53         5          55        
53         6          55        
53         7          55        
53         8          55        
53         9          55        
53         TotalExcRef 550       
54         0          55        
54         1          55        
54         2          55        
54         3          55        
54         4          55        
54         5          55        
54         6          55        
54         7          55        
54         8          55        
54         9          55        
54         TotalExcRef 550       
55         0          45        
55         1          45        
55         2          45        
55         3          45        
55         4          45        
55         5          45        
55         6          45        
55         7          45        
55         8          45        
55         9          45        
55         TotalExcRef 450       
56         0          45        
56         1          45        
56         2          45        
56         3          45        
56         4          45        
56         5          45        
56         6          45        
56         7          45        
56         8          45        
56         9          45        
56         TotalExcRef 450       
57         0          45        
57         1          45        
57         2          45        
57         3          45        
57         4          45        
57         5          45        
57         6          45        
57         7          45        
57         8          45        
57         9          45        
57         TotalExcRef 450       
58         0          45        
58         1          45        
58         2          45        
58         3          45        
58         4          45        
58         5          45        
58         6          45        
58         7          45        
58         8          45        
58         9          45        
58         TotalExcRef 450       
59         0          1         
59         1          1         
59         2          1         
59         3          1         
59         4          1         
59         5          1         
59         6          1         
59         7          1         
59         8          1         
59         9          1         
59         TotalExcRef 10        
60         0          1         
60         1          1         
60         2          1         
60         3          1         
60         4          1         
60         5          1         
60         6          1         
60         7          1         
60         8          1         
60         9          1         
60         TotalExcRef 10        
61         0          1         
61         1          1         
61         2          1         
61         3          1         
61         4          1         
61         5          1         
61         6          1         
61         7          1         
61         8          1         
61         9          1         
61         TotalExcRef 10        
62         0          101       
62         1          101       
62         2          101       
62         3          101       
62         4          101       
62         5          101       
62         6          101       
62         7          101       
62         8          101       
62         9          101       
62         TotalExcRef 1010      
63         0          101       
63         1          101       
63         2          101       
63         3          101       
63         4          101       
63         5          101       
63         6          101       
63         7          101       
63         8          101       
63         9          101       
63         TotalExcRef 1010      
64         0          100       
64         1          100       
64         2          100       
64         3          100       
64         4          100       
64         5          100       
64         6          100       
64         7          100       
64         8          100       
64         9          100       
64         TotalExcRef 1000      
65         0          100       
65         1          100       
65         2          100       
65         3          100       
65         4          100       
65         5          100       
65         6          100       
65         7          100       
65         8          100       
65         9          100       
65         TotalExcRef 1000      
66         0          100       
66         1          100       
66         2          100       
66         3          100       
66         4          100       
66         5          100       
66         6          100       
66         7          100       
66         8          100       
66         9          100       
66         TotalExcRef 1000      
67         0          100       
67         1          100       
67         2          100       
67         3          100       
67         4          100       
67         5          100       
67         6          100       
67         7          100       
67         8          100       
67         9          100       
67         TotalExcRef 1000      
68         0          1100      
68         1          1100      
68         2          1100      
68         3          1100      
68         4          1100      
68         5          1100      
68         6          1100      
68         7          1100      
68         8          1100      
68         9          1100      
68         TotalExcRef 11000     
69         0          1100      
69         1          1100      
69         2          1100      
69         3          1100      
69         4          1100      
69         5          1100      
69         6          1100      
69         7          1100      
69         8          1100      
69         9          1100      
69         TotalExcRef 11000     
70         0          1000      
70         1          1000      
70         2          1000      
70         3          1000      
70         4          1000      
70         5          1000      
70         6          1000      
70         7          1000      
70         8          1000      
70         9          1000      
70         TotalExcRef 10000     
71         0          1000      
71         1          1000      
71         2          1000      
71         3          1000      
71         4          1000      
71         5          1000      
71         6          1000      
71         7          1000      
71         8          1000      
71         9          1000      
71         TotalExcRef 10000     
72         0          1000      
72         1          1000      
72         2          1000      
72         3          1000      
72         4          1000      
72         5          1000      
72         6          1000      
72         7          1000      
72         8          1000      
72         9          1000      
72         TotalExcRef 10000     
73         0          1000      
73         1          1000      
73         2          1000      
73         3          1000      
73         4          1000      
73         5          1000      
73         6          1000      
73         7          1000      
73         8          1000      
73         9          1000      
73         TotalExcRef 10000     
74         0          1000      
74         1          1000      
74         2          1000      
74         3          1000      
74         4          1000      
74         5          1000      
74         6          1000      
74         7          1000      
74         8          1000      
74         9          1000      
74         TotalExcRef 10000     
Total execution ref: 559550
