Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
8          10         8         
8          11         8         
8          12         8         
8          13         8         
8          14         8         
8          15         8         
8          16         8         
8          17         8         
8          18         8         
8          19         8         
8          TotalExcRef 160       
10         0          7         
10         1          7         
10         2          7         
10         3          7         
10         4          7         
10         5          7         
10         6          7         
10         7          7         
10         8          7         
10         9          7         
10         10         7         
10         11         7         
10         12         7         
10         13         7         
10         14         7         
10         15         7         
10         16         7         
10         17         7         
10         18         7         
10         19         7         
10         TotalExcRef 140       
11         0          8         
11         1          8         
11         2          8         
11         3          8         
11         4          8         
11         5          8         
11         6          8         
11         7          8         
11         8          8         
11         9          8         
11         10         8         
11         11         8         
11         12         8         
11         13         8         
11         14         8         
11         15         8         
11         16         8         
11         17         8         
11         18         8         
11         19         8         
11         TotalExcRef 160       
13         0          1         
13         1          1         
13         2          1         
13         3          1         
13         4          1         
13         5          1         
13         6          1         
13         7          1         
13         8          1         
13         9          1         
13         10         1         
13         11         1         
13         12         1         
13         13         1         
13         14         1         
13         15         1         
13         16         1         
13         17         1         
13         18         1         
13         19         1         
13         TotalExcRef 20        
14         0          1         
14         1          1         
14         2          1         
14         3          1         
14         4          1         
14         5          1         
14         6          1         
14         7          1         
14         8          1         
14         9          1         
14         10         1         
14         11         1         
14         12         1         
14         13         1         
14         14         1         
14         15         1         
14         16         1         
14         17         1         
14         18         1         
14         19         1         
14         TotalExcRef 20        
17         0          7         
17         1          7         
17         2          7         
17         3          7         
17         4          7         
17         5          7         
17         6          7         
17         7          7         
17         8          7         
17         9          7         
17         10         7         
17         11         7         
17         12         7         
17         13         7         
17         14         7         
17         15         7         
17         16         7         
17         17         7         
17         18         7         
17         19         7         
17         TotalExcRef 140       
18         0          7         
18         1          7         
18         2          7         
18         3          7         
18         4          7         
18         5          7         
18         6          7         
18         7          7         
18         8          7         
18         9          7         
18         10         7         
18         11         7         
18         12         7         
18         13         7         
18         14         7         
18         15         7         
18         16         7         
18         17         7         
18         18         7         
18         19         7         
18         TotalExcRef 140       
19         0          1         
19         1          1         
19         2          1         
19         3          1         
19         4          1         
19         5          1         
19         6          1         
19         7          1         
19         8          1         
19         9          1         
19         10         1         
19         11         1         
19         12         1         
19         13         1         
19         14         1         
19         15         1         
19         16         1         
19         17         1         
19         18         1         
19         19         1         
19         TotalExcRef 20        
20         0          1         
20         1          1         
20         2          1         
20         3          1         
20         4          1         
20         5          1         
20         6          1         
20         7          1         
20         8          1         
20         9          1         
20         10         1         
20         11         1         
20         12         1         
20         13         1         
20         14         1         
20         15         1         
20         16         1         
20         17         1         
20         18         1         
20         19         1         
20         TotalExcRef 20        
21         0          1         
21         1          1         
21         2          1         
21         3          1         
21         4          1         
21         5          1         
21         6          1         
21         7          1         
21         8          1         
21         9          1         
21         10         1         
21         11         1         
21         12         1         
21         13         1         
21         14         1         
21         15         1         
21         16         1         
21         17         1         
21         18         1         
21         19         1         
21         TotalExcRef 20        
22         0          1         
22         1          1         
22         2          1         
22         3          1         
22         4          1         
22         5          1         
22         6          1         
22         7          1         
22         8          1         
22         9          1         
22         10         1         
22         11         1         
22         12         1         
22         13         1         
22         14         1         
22         15         1         
22         16         1         
22         17         1         
22         18         1         
22         19         1         
22         TotalExcRef 20        
23         0          1         
23         1          1         
23         2          1         
