Loc P     Succ Pull
0   1,00  1891 1890
1   1,00  1796 1791
2   1,00  1699 1696
3   1,00  1601 1599
4   1,00  1500 1501
5   1,00  1400 1400
6   1,00  1299 1300
7   1,00  1199 1199
8   1,00  1101 1099
9   1,00  998  1001
10  1,00  896  898 
11  1,00  796  796 
12  1,00  696  696 
13  0,99  593  596 
14  1,00  493  493 
15  1,01  395  393 
16  1,02  300  295 
17  0,99  197  200 
18  1,03  100  97  
--------------------- 100,05
